City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
595,Pilar,BR,2022-07-09 00:48:38,-9.5972,-35.9567,73.33,92,76,3.98
596,Waddan,LY,2022-07-09 00:52:58,29.1614,16.139,85.05,35,0,7.14
597,Singkang,MY,2022-07-09 00:52:58,2.1006,102.7994,80.04,87,100,2.26
598,San Martin Jilotepeque,GT,2022-07-09 00:52:59,14.7878,-90.7925,69.78,95,10,3.04
599,Jimenez,MX,2022-07-09 00:52:59,28.3333,-105.4,94.26,19,33,11.01
600,Cururupu,BR,2022-07-09 00:48:55,-1.8283,-44.8683,73.35,94,2,2.68
601,Butte,US,2022-07-09 00:52:59,39.6499,-121.5677,98.91,16,0,5.75
602,Mareeba,AU,2022-07-09 00:52:59,-17.0,145.4333,72.48,72,0,4.21
603,Khorinsk,RU,2022-07-09 00:53:00,52.1657,109.7726,68.4,50,16,11.39
604,Emerald,AU,2022-07-09 00:54:00,-23.5333,148.1667,56.34,56,0,14.79
605,Marawi,PH,2022-07-09 00:54:00,7.9986,124.2928,74.37,83,100,3.15
606,Beoumi,CI,2022-07-09 00:54:00,7.6736,-5.5764,71.1,98,98,5.86
607,Bahia Honda,CU,2022-07-09 00:54:01,22.9036,-83.1592,80.4,80,3,4.61
608,Amga,RU,2022-07-09 00:54:01,60.8953,131.9608,71.04,43,100,3.98
609,Skjervoy,NO,2022-07-09 00:54:01,70.0311,20.9714,50.0,77,82,6.62
610,Oak Ridge,US,2022-07-09 00:50:34,36.0104,-84.2696,74.37,94,75,0.0
611,Labuhan,ID,2022-07-09 00:54:01,-6.8844,112.2051,76.5,73,100,8.52
612,Tautira,PF,2022-07-09 00:54:02,-17.7333,-149.15,77.4,71,0,4.45
613,Paranhos,BR,2022-07-09 00:53:09,-23.8928,-55.4311,70.16,55,100,7.18
614,Gigmoto,PH,2022-07-09 00:54:02,13.7796,124.39,84.76,74,99,3.74
